female;village;village_lang;year_of_birth;azerikum;avar;rus;archi;lak;aghul;azeri;lezgi;chirag;tabassaran;kum;mehweb;dargwa;rutul;tsakhur;georgian;uzbe;kajtag;chechen;botlikh;shukty;tsudakhar;mugi;adyghe;gapshima;osetin;armenian;andi;rikvani;zilo;mekegi;ingush;close_multiling_list;personal;multiling;multiling_withoutrus;close_multiling;far_multiling;far_multiling_list
0;richa;aghul;1930;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;1;0;1;lezgi
0;richa;aghul;1931;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;0;2;lak,lezgi
0;richa;aghul;1931;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;0;2;azeri,lezgi
0;richa;aghul;1931;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lezgi
0;richa;aghul;1931;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;0;3;azeri,lak,lezgi
0;richa;aghul;1932;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;0;3;azeri,lak,lezgi
1;richa;aghul;1932;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;1;0;1;lezgi
0;richa;aghul;1933;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;0;2;azeri,lezgi
1;richa;aghul;1933;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lezgi
1;richa;aghul;1933;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;1;0;1;lezgi
0;richa;aghul;1935;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lezgi
1;richa;aghul;1935;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lak
1;richa;aghul;1935;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;2;0;2;lezgi,tabassaran
0;richa;aghul;1936;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lezgi
1;richa;aghul;1937;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;1;0;1;lezgi
1;richa;aghul;1938;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lezgi
0;richa;aghul;1944;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lezgi
0;richa;aghul;1945;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lezgi
0;richa;aghul;1951;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
1;richa;aghul;1954;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lezgi
0;richa;aghul;1956;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;2;1;0;1;lezgi
0;richa;aghul;1956;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;0;3;avar,kum,lezgi
1;richa;aghul;1956;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;richa;aghul;1959;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
1;richa;aghul;1959;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;richa;aghul;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
1;richa;aghul;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;richa;aghul;1961;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;richa;aghul;1964;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
1;richa;aghul;1967;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;richa;aghul;1971;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;richa;aghul;1971;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;2;1;0;1;lezgi
0;richa;aghul;1976;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;richa;aghul;1978;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
1;richa;aghul;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;richa;aghul;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;richa;aghul;1983;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;richa;aghul;1985;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;richa;aghul;1986;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;richa;aghul;1987;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;richa;aghul;1990;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;richa;aghul;1993;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
1;richa;aghul;1994;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
1;chirag;chirag;1860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
0;chirag;chirag;1874;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;2;0;2;azeri,lak
1;chirag;chirag;1890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
1;chirag;chirag;1892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
1;chirag;chirag;1892;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;2;0;2;dargwa,lak
1;chirag;chirag;1892;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;2;0;2;azeri,lak
0;chirag;chirag;1893;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;1;2;azeri,lak
1;chirag;chirag;1895;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;2;0;2;lak,rutul
0;chirag;chirag;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;1;0;1;azeri
1;chirag;chirag;1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
1;chirag;chirag;1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
0;chirag;chirag;1900;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;0;3;azeri,dargwa,lak
1;chirag;chirag;1905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
0;chirag;chirag;1905;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;0;2;dargwa,kum
1;chirag;chirag;1905;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;1;0;1;dargwa
1;chirag;chirag;1905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
1;chirag;chirag;1906;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;2;1;1;lak
0;chirag;chirag;1907;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;5;4;1;3;azeri,dargwa,lak
1;chirag;chirag;1909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
0;chirag;chirag;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
0;chirag;chirag;1910;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;1;0;
1;chirag;chirag;1917;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;1;0;1;dargwa
0;chirag;chirag;1917;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
1;chirag;chirag;1920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
1;chirag;chirag;1920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
0;chirag;chirag;1921;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;0;3;azeri,dargwa,lak
1;chirag;chirag;1922;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;3;1;2;dargwa,lak
0;chirag;chirag;1922;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;0;2;dargwa,lak
1;chirag;chirag;1923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
0;chirag;chirag;1923;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;1;0;
1;chirag;chirag;1924;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;0;2;dargwa,lak
0;chirag;chirag;1924;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;0;3;azeri,dargwa,lak
0;chirag;chirag;1924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
1;chirag;chirag;1925;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;1;1;0;
1;chirag;chirag;1926;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;1;0;
1;chirag;chirag;1926;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;1;1;lak
0;chirag;chirag;1926;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;0;3;azeri,dargwa,lak
1;chirag;chirag;1930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
0;chirag;chirag;1931;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;1;2;azeri,lak
0;chirag;chirag;1932;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;0;2;azeri,dargwa
1;chirag;chirag;1932;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;1;0;
0;chirag;chirag;1933;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;4;3;1;2;dargwa,lak
1;chirag;chirag;1933;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;chirag;chirag;1933;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;0;2;azeri,dargwa
0;chirag;chirag;1933;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;azeri
1;chirag;chirag;1935;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;dargwa
0;chirag;chirag;1936;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;chirag;chirag;1936;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;4;3;1;2;dargwa,lak
0;chirag;chirag;1936;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;0;2;azeri,dargwa
1;chirag;chirag;1936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;0;0;0;0;
1;chirag;chirag;1936;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;lak
0;chirag;chirag;1938;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;5;4;1;3;azeri,dargwa,lak
0;chirag;chirag;1938;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;1;1;lak
0;chirag;chirag;1938;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;1;1;lak
1;chirag;chirag;1938;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
1;chirag;chirag;1938;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1938;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;4;3;1;2;dargwa,lak
1;chirag;chirag;1938;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;chirag;chirag;1939;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1939;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;dargwa
1;chirag;chirag;1940;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
1;chirag;chirag;1940;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;1;0;1;lak
1;chirag;chirag;1941;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;dargwa
1;chirag;chirag;1941;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
1;chirag;chirag;1943;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;1;1;dargwa
0;chirag;chirag;1947;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
1;chirag;chirag;1948;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
1;chirag;chirag;1948;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;3;2;1;1;azeri
0;chirag;chirag;1948;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;2;1;0;1;dargwa
1;chirag;chirag;1957;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;2;1;0;1;dargwa
0;chirag;chirag;1958;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1958;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
1;chirag;chirag;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1960;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;dargwa
0;chirag;chirag;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1961;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;dargwa
0;chirag;chirag;1961;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;2;1;0;1;dargwa
1;chirag;chirag;1962;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;1;0;
1;chirag;chirag;1963;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;chirag;chirag;1963;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
1;chirag;chirag;1964;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;chirag;chirag;1967;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1967;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;chirag;chirag;1967;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;2;1;0;1;azeri
1;chirag;chirag;1968;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;2;1;0;1;dargwa
0;chirag;chirag;1968;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;3;2;1;1;dargwa
1;chirag;chirag;1968;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
0;chirag;chirag;1968;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1968;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
1;chirag;chirag;1968;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
1;chirag;chirag;1969;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
1;chirag;chirag;1969;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1970;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;2;1;0;1;dargwa
1;chirag;chirag;1971;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;1;1;0;0;0;
0;chirag;chirag;1972;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;5;4;1;3;azeri,dargwa,lak
1;chirag;chirag;1975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;aghul,chirag;0;1;0;0;0;
